 14  18  0.551080  0.584451 
 14  19 -0.113673 -0.142623 
 14  20  0.626029  0.497584 
 15  1 -0.349682 -0.322120 
 15  2 -0.195660 -0.311946 
 15  3  0.042675  0.029897 
 15  4  0.412085  0.315811 
 15  5  0.027168  0.030193 
 15  6  0.094418  0.258969 
 15  7  0.007391 -0.119792 
 15  8  0.079241  0.117801 
 15  9 -0.499301 -0.621990 
 15  10  0.036192  0.072308 
 15  11 -0.083441 -0.085371 
 15  12 -0.025413 -0.037462 
 15  13  0.220180  0.095286 
 15  14 -0.304409 -0.263103 
 15  15 -0.037793 -0.023828 
 15  16 -0.132984 -0.028487 
 15  17  0.186623  0.324711 
 15  18  0.350960  0.270200 
 15  19 -0.427279 -0.565999 
 15  20  0.262027  0.150839 
 16  1  0.923846  1.002796 
 16  2 -0.657921 -0.690001 
 16  3 -0.371264 -0.163235 
 16  4 -0.393806 -0.240408 
 16  5 -0.124816 -0.301866 
 16  6  0.725760  0.668119 
 16  7  0.005971  0.028977 
 16  8 -0.310676 -0.252086 
 16  9  0.278079  0.055979 
 16  10 -0.268241 -0.176556 
 16  11  0.502405  0.560229 
 16  12  0.136520  0.244126 
 16  13  0.621081  0.536388 
 16  14 -0.295762 -0.081535 
 16  15  1.355441  1.226741 
 16  16  0.368765  0.329898 
 16  17  0.292737  0.303103 
 16  18 -0.022892 -0.070236 
 16  19 -0.324497 -0.065206 
 16  20 -0.388078 -0.451300 
 17  1 -0.060811 -0.070510 
 17  2 -0.356550 -0.263975 
 17  3  0.126416  0.193338 
 17  4 -0.369442 -0.153759 
 17  5  0.277757  0.236764 
 17  6  0.427591  0.462957 
 17  7 -0.315661 -0.356829 
 17  8  0.533385  0.516829 
 17  9 -0.106411  0.004743 
 17  10  0.516660  0.596273 
 17  11  0.195954  0.057047 
 17  12  0.501920  0.687272 
 17  13 -0.445881 -0.495024 
 17  14 -0.047760 -0.068117 
 17  15  0.649099  0.495177 
 17  16 -0.276394 -0.059427 
 17  17 -0.911064 -1.002629 
 17  18 -0.868752 -0.835785 
 17  19 -1.120914 -0.999323 
 17  20 -0.945483 -0.840379 
 18  1 -0.184091 -0.101687 
 18  2  0.571775  0.698587 
 18  3 -0.197771 -0.357515 
 18  4  0.144686  0.144312 
 18  5 -0.049190  0.027327 
 18  6  0.003823  0.122024 
 18  7 -0.075221 -0.115679 
 18  8 -0.077896 -0.012986 
 18  9  0.206239  0.257684 
 18  10 -0.525915 -0.738572 
 18  11  0.451743  0.482806 
 18  12  0.411445  0.405771 
 18  13 -0.087232  0.009882 
 18  14  0.360183  0.338565 
 18  15 -0.313651 -0.100862 
 18  16 -0.240253 -0.067986 
 18  17  0.069883  0.158800 
 18  18 -0.085069  0.043326 
 18  19 -0.200682 -0.142842 
 18  20 -0.300728 -0.108908 
 19  1 -0.249319 -0.193831 
 19  2  0.420009  0.227131 
 19  3 -0.869081 -0.780386 
 19  4  0.157640  0.110930 
 19  5 -0.105738  0.096241 
 19  6  0.325488  0.293605 
 19  7  0.230348  0.115722 
 19  8 -1.244387 -1.002405 
 19  9  0.261462  0.092032 
 19  10  0.145020  0.134563 
 19  11  0.009777 -0.023433 
 19  12 -0.209597 -0.264671 
 19  13  0.381599  0.148306 
 19  14 -0.184712 -0.133275 
 19  15  0.820511  0.546142 
 19  16  0.252400  0.172086 
 19  17  0.956066  0.687958 
 19  18 -0.351301 -0.282956 
 19  19 -0.785274 -0.537080 
 19  20  0.319664  0.171572 
 20  1  0.381341  0.393702 
 20  2  0.015814  0.037423 
 20  3 -0.688169 -0.448864 
 20  4 -0.200305 -0.293346 
 20  5  0.276372  0.140309 
 20  6 -0.082366 -0.106770 
 20  7 -0.051870  0.153316 
 20  8 -0.078468  0.015019 
 20  9 -0.417659 -0.201599 
 20  10 -0.238374 -0.379858 
 20  11 -0.637975 -0.460368 
 20  12  0.790656  0.597029 
 20  13 -0.212593 -0.179322 
 20  14  0.213594  0.363989 
 20  15 -0.457001 -0.382457 
 20  16  0.355324  0.048226 
 20  17 -0.837703 -0.653707 
 20  18  0.411712  0.453300 
 20  19 -0.015817  0.088557 
 20  20  0.943891  0.637953 
